"CPP","Year","Indicator","Type","value"
"Aberdeen City","2011/12-2013/14","Attainment","Raw",5.36489795918367
"Aberdeen City","2012/13-2014/15","Attainment","Raw",5.37877551020408
"Aberdeen City","2013/14-2015/16","Attainment","Raw",5.43591836734694
"Aberdeen City","2014/15-2016/17","Attainment","Raw",5.43897959183673
"Aberdeen City","2015/16-2017/18","Attainment","Raw",5.4630612244898
"Aberdeen City","2016/17-2018/19","Attainment","Raw",5.43221448979592
"Aberdeen City","2017/18-2019/20","Attainment","Raw",5.47610224489796
"Aberdeenshire","2011/12-2013/14","Attainment","Raw",5.44271186440678
"Aberdeenshire","2012/13-2014/15","Attainment","Raw",5.46694915254237
"Aberdeenshire","2013/14-2015/16","Attainment","Raw",5.49610169491525
"Aberdeenshire","2014/15-2016/17","Attainment","Raw",5.56322033898305
"Aberdeenshire","2015/16-2017/18","Attainment","Raw",5.5806779661017
"Aberdeenshire","2016/17-2018/19","Attainment","Raw",5.5521613559322
"Aberdeenshire","2017/18-2019/20","Attainment","Raw",5.55609627118644
"Angus","2011/12-2013/14","Attainment","Raw",5.50153846153846
"Angus","2012/13-2014/15","Attainment","Raw",5.54807692307692
"Angus","2013/14-2015/16","Attainment","Raw",5.54346153846154
"Angus","2014/15-2016/17","Attainment","Raw",5.54692307692308
"Angus","2015/16-2017/18","Attainment","Raw",5.52884615384615
"Angus","2016/17-2018/19","Attainment","Raw",5.49265076923077
"Angus","2017/18-2019/20","Attainment","Raw",5.47611038461538
"Argyll and Bute","2011/12-2013/14","Attainment","Raw",5.6104347826087
"Argyll and Bute","2012/13-2014/15","Attainment","Raw",5.59086956521739
"Argyll and Bute","2013/14-2015/16","Attainment","Raw",5.58739130434783
"Argyll and Bute","2014/15-2016/17","Attainment","Raw",5.59608695652174
"Argyll and Bute","2015/16-2017/18","Attainment","Raw",5.63130434782609
"Argyll and Bute","2016/17-2018/19","Attainment","Raw",5.62352434782609
"Argyll and Bute","2017/18-2019/20","Attainment","Raw",5.64031217391304
"Clackmannanshire","2011/12-2013/14","Attainment","Raw",5.39833333333333
"Clackmannanshire","2012/13-2014/15","Attainment","Raw",5.41583333333333
"Clackmannanshire","2013/14-2015/16","Attainment","Raw",5.40916666666667
"Clackmannanshire","2014/15-2016/17","Attainment","Raw",5.40833333333333
"Clackmannanshire","2015/16-2017/18","Attainment","Raw",5.38916666666667
"Clackmannanshire","2016/17-2018/19","Attainment","Raw",5.37713333333333
"Clackmannanshire","2017/18-2019/20","Attainment","Raw",5.36015083333333
"Dumfries and Galloway","2011/12-2013/14","Attainment","Raw",5.555
"Dumfries and Galloway","2012/13-2014/15","Attainment","Raw",5.58625
"Dumfries and Galloway","2013/14-2015/16","Attainment","Raw",5.5935
"Dumfries and Galloway","2014/15-2016/17","Attainment","Raw",5.60525
"Dumfries and Galloway","2015/16-2017/18","Attainment","Raw",5.58475
"Dumfries and Galloway","2016/17-2018/19","Attainment","Raw",5.55491825
"Dumfries and Galloway","2017/18-2019/20","Attainment","Raw",5.5556965
"Dundee City","2011/12-2013/14","Attainment","Raw",5.35322580645161
"Dundee City","2012/13-2014/15","Attainment","Raw",5.28193548387097
"Dundee City","2013/14-2015/16","Attainment","Raw",5.23225806451613
"Dundee City","2014/15-2016/17","Attainment","Raw",5.23225806451613
"Dundee City","2015/16-2017/18","Attainment","Raw",5.17677419354839
"Dundee City","2016/17-2018/19","Attainment","Raw",5.14339709677419
"Dundee City","2017/18-2019/20","Attainment","Raw",5.14905225806452
"East Ayrshire","2011/12-2013/14","Attainment","Raw",5.39066666666667
"East Ayrshire","2012/13-2014/15","Attainment","Raw",5.39166666666667
"East Ayrshire","2013/14-2015/16","Attainment","Raw",5.39466666666667
"East Ayrshire","2014/15-2016/17","Attainment","Raw",5.37533333333333
"East Ayrshire","2015/16-2017/18","Attainment","Raw",5.39633333333333
"East Ayrshire","2016/17-2018/19","Attainment","Raw",5.374865
"East Ayrshire","2017/18-2019/20","Attainment","Raw",5.36933
"East Dunbartonshire","2011/12-2013/14","Attainment","Raw",5.99785714285714
"East Dunbartonshire","2012/13-2014/15","Attainment","Raw",6.01785714285714
"East Dunbartonshire","2013/14-2015/16","Attainment","Raw",6.0125
"East Dunbartonshire","2014/15-2016/17","Attainment","Raw",6.05464285714286
"East Dunbartonshire","2015/16-2017/18","Attainment","Raw",6.0675
"East Dunbartonshire","2016/17-2018/19","Attainment","Raw",6.06667714285714
"East Dunbartonshire","2017/18-2019/20","Attainment","Raw",6.08208285714286
"East Lothian","2011/12-2013/14","Attainment","Raw",5.535
"East Lothian","2012/13-2014/15","Attainment","Raw",5.53136363636364
"East Lothian","2013/14-2015/16","Attainment","Raw",5.57090909090909
"East Lothian","2014/15-2016/17","Attainment","Raw",5.59090909090909
"East Lothian","2015/16-2017/18","Attainment","Raw",5.58272727272727
"East Lothian","2016/17-2018/19","Attainment","Raw",5.57228409090909
"East Lothian","2017/18-2019/20","Attainment","Raw",5.56362045454545
"East Renfrewshire","2011/12-2013/14","Attainment","Raw",6.078
"East Renfrewshire","2012/13-2014/15","Attainment","Raw",6.0885
"East Renfrewshire","2013/14-2015/16","Attainment","Raw",6.106
"East Renfrewshire","2014/15-2016/17","Attainment","Raw",6.112
"East Renfrewshire","2015/16-2017/18","Attainment","Raw",6.1205
"East Renfrewshire","2016/17-2018/19","Attainment","Raw",6.1045435
"East Renfrewshire","2017/18-2019/20","Attainment","Raw",6.1335945
"Edinburgh, City of","2011/12-2013/14","Attainment","Raw",5.56288288288288
"Edinburgh, City of","2012/13-2014/15","Attainment","Raw",5.56621621621622
"Edinburgh, City of","2013/14-2015/16","Attainment","Raw",5.57216216216216
"Edinburgh, City of","2014/15-2016/17","Attainment","Raw",5.5836036036036
"Edinburgh, City of","2015/16-2017/18","Attainment","Raw",5.59153153153153
"Edinburgh, City of","2016/17-2018/19","Attainment","Raw",5.60239504504505
"Edinburgh, City of","2017/18-2019/20","Attainment","Raw",5.6571636036036
"Eilean Siar","2011/12-2013/14","Attainment","Raw",5.70222222222222
"Eilean Siar","2012/13-2014/15","Attainment","Raw",5.72333333333333
"Eilean Siar","2013/14-2015/16","Attainment","Raw",5.73111111111111
"Eilean Siar","2014/15-2016/17","Attainment","Raw",5.76777777777778
"Eilean Siar","2015/16-2017/18","Attainment","Raw",5.76666666666667
"Eilean Siar","2016/17-2018/19","Attainment","Raw",5.72216777777778
"Eilean Siar","2017/18-2019/20","Attainment","Raw",5.73294333333333
"Falkirk","2011/12-2013/14","Attainment","Raw",5.47452380952381
"Falkirk","2012/13-2014/15","Attainment","Raw",5.40285714285714
"Falkirk","2013/14-2015/16","Attainment","Raw",5.41571428571429
"Falkirk","2014/15-2016/17","Attainment","Raw",5.43428571428571
"Falkirk","2015/16-2017/18","Attainment","Raw",5.53357142857143
"Falkirk","2016/17-2018/19","Attainment","Raw",5.54356380952381
"Falkirk","2017/18-2019/20","Attainment","Raw",5.575935
"Fife","2011/12-2013/14","Attainment","Raw",5.41038461538462
"Fife","2012/13-2014/15","Attainment","Raw",5.44519230769231
"Fife","2013/14-2015/16","Attainment","Raw",5.46365384615385
"Fife","2014/15-2016/17","Attainment","Raw",5.44153846153846
"Fife","2015/16-2017/18","Attainment","Raw",5.44894230769231
"Fife","2016/17-2018/19","Attainment","Raw",5.44177548076923
"Fife","2017/18-2019/20","Attainment","Raw",5.44397682692308
"Glasgow City","2011/12-2013/14","Attainment","Raw",5.25036764705882
"Glasgow City","2012/13-2014/15","Attainment","Raw",5.30389705882353
"Glasgow City","2013/14-2015/16","Attainment","Raw",5.33007352941176
"Glasgow City","2014/15-2016/17","Attainment","Raw",5.35352941176471
"Glasgow City","2015/16-2017/18","Attainment","Raw",5.38492647058824
"Glasgow City","2016/17-2018/19","Attainment","Raw",5.40475352941176
"Glasgow City","2017/18-2019/20","Attainment","Raw",5.43891764705882
"Highland","2011/12-2013/14","Attainment","Raw",5.50035714285714
"Highland","2012/13-2014/15","Attainment","Raw",5.49178571428571
"Highland","2013/14-2015/16","Attainment","Raw",5.48107142857143
"Highland","2014/15-2016/17","Attainment","Raw",5.48428571428571
"Highland","2015/16-2017/18","Attainment","Raw",5.51410714285714
"Highland","2016/17-2018/19","Attainment","Raw",5.50008303571429
"Highland","2017/18-2019/20","Attainment","Raw",5.53340178571429
"Inverclyde","2011/12-2013/14","Attainment","Raw",5.61647058823529
"Inverclyde","2012/13-2014/15","Attainment","Raw",5.61764705882353
"Inverclyde","2013/14-2015/16","Attainment","Raw",5.57705882352941
"Inverclyde","2014/15-2016/17","Attainment","Raw",5.59647058823529
"Inverclyde","2015/16-2017/18","Attainment","Raw",5.62529411764706
"Inverclyde","2016/17-2018/19","Attainment","Raw",5.64316058823529
"Inverclyde","2017/18-2019/20","Attainment","Raw",5.67370294117647
"Midlothian","2011/12-2013/14","Attainment","Raw",5.41636363636364
"Midlothian","2012/13-2014/15","Attainment","Raw",5.41363636363636
"Midlothian","2013/14-2015/16","Attainment","Raw",5.41363636363636
"Midlothian","2014/15-2016/17","Attainment","Raw",5.43363636363636
"Midlothian","2015/16-2017/18","Attainment","Raw",5.43409090909091
"Midlothian","2016/17-2018/19","Attainment","Raw",5.42993818181818
"Midlothian","2017/18-2019/20","Attainment","Raw",5.44024681818182
"Moray","2011/12-2013/14","Attainment","Raw",5.5175
"Moray","2012/13-2014/15","Attainment","Raw",5.55458333333333
"Moray","2013/14-2015/16","Attainment","Raw",5.56416666666667
"Moray","2014/15-2016/17","Attainment","Raw",5.51875
"Moray","2015/16-2017/18","Attainment","Raw",5.48375
"Moray","2016/17-2018/19","Attainment","Raw",5.4339225
"Moray","2017/18-2019/20","Attainment","Raw",5.4302725
"North Ayrshire","2011/12-2013/14","Attainment","Raw",5.41421052631579
"North Ayrshire","2012/13-2014/15","Attainment","Raw",5.42026315789474
"North Ayrshire","2013/14-2015/16","Attainment","Raw",5.41342105263158
"North Ayrshire","2014/15-2016/17","Attainment","Raw",5.43052631578947
"North Ayrshire","2015/16-2017/18","Attainment","Raw",5.47973684210526
"North Ayrshire","2016/17-2018/19","Attainment","Raw",5.47342921052632
"North Ayrshire","2017/18-2019/20","Attainment","Raw",5.50264105263158
"North Lanarkshire","2011/12-2013/14","Attainment","Raw",5.39435897435897
"North Lanarkshire","2012/13-2014/15","Attainment","Raw",5.40602564102564
"North Lanarkshire","2013/14-2015/16","Attainment","Raw",5.37794871794872
"North Lanarkshire","2014/15-2016/17","Attainment","Raw",5.36782051282051
"North Lanarkshire","2015/16-2017/18","Attainment","Raw",5.35910256410256
"North Lanarkshire","2016/17-2018/19","Attainment","Raw",5.33069384615385
"North Lanarkshire","2017/18-2019/20","Attainment","Raw",5.3483591025641
"Orkney Islands","2011/12-2013/14","Attainment","Raw",5.61833333333333
"Orkney Islands","2012/13-2014/15","Attainment","Raw",5.615
"Orkney Islands","2013/14-2015/16","Attainment","Raw",5.67
"Orkney Islands","2014/15-2016/17","Attainment","Raw",5.65833333333333
"Orkney Islands","2015/16-2017/18","Attainment","Raw",5.63
"Orkney Islands","2016/17-2018/19","Attainment","Raw",5.64052333333333
"Orkney Islands","2017/18-2019/20","Attainment","Raw",5.6446
"Perth and Kinross","2011/12-2013/14","Attainment","Raw",5.602
"Perth and Kinross","2012/13-2014/15","Attainment","Raw",5.65714285714286
"Perth and Kinross","2013/14-2015/16","Attainment","Raw",5.67485714285714
"Perth and Kinross","2014/15-2016/17","Attainment","Raw",5.63028571428571
"Perth and Kinross","2015/16-2017/18","Attainment","Raw",5.60114285714286
"Perth and Kinross","2016/17-2018/19","Attainment","Raw",5.58326285714286
"Perth and Kinross","2017/18-2019/20","Attainment","Raw",5.64711257142857
"Renfrewshire","2011/12-2013/14","Attainment","Raw",5.52236842105263
"Renfrewshire","2012/13-2014/15","Attainment","Raw",5.545
"Renfrewshire","2013/14-2015/16","Attainment","Raw",5.56289473684211
"Renfrewshire","2014/15-2016/17","Attainment","Raw",5.56605263157895
"Renfrewshire","2015/16-2017/18","Attainment","Raw",5.59421052631579
"Renfrewshire","2016/17-2018/19","Attainment","Raw",5.61735184210526
"Renfrewshire","2017/18-2019/20","Attainment","Raw",5.63882710526316
"Scotland","2011/12-2013/14","Attainment","Raw",5.52662136874538
"Scotland","2012/13-2014/15","Attainment","Raw",5.5370947348087
"Scotland","2013/14-2015/16","Attainment","Raw",5.54734441823795
"Scotland","2014/15-2016/17","Attainment","Raw",5.5594084038576
"Scotland","2015/16-2017/18","Attainment","Raw",5.5667325036535
"Scotland","2016/17-2018/19","Attainment","Raw",5.55626026767582
"Scotland","2017/18-2019/20","Attainment","Raw",5.57062420959579
"Scottish Borders","2011/12-2013/14","Attainment","Raw",5.53766666666667
"Scottish Borders","2012/13-2014/15","Attainment","Raw",5.57733333333333
"Scottish Borders","2013/14-2015/16","Attainment","Raw",5.571
"Scottish Borders","2014/15-2016/17","Attainment","Raw",5.583
"Scottish Borders","2015/16-2017/18","Attainment","Raw",5.56066666666667
"Scottish Borders","2016/17-2018/19","Attainment","Raw",5.57046333333333
"Scottish Borders","2017/18-2019/20","Attainment","Raw",5.58126433333333
"Shetland Islands","2011/12-2013/14","Attainment","Raw",5.55571428571429
"Shetland Islands","2012/13-2014/15","Attainment","Raw",5.58428571428571
"Shetland Islands","2013/14-2015/16","Attainment","Raw",5.60428571428571
"Shetland Islands","2014/15-2016/17","Attainment","Raw",5.68714285714286
"Shetland Islands","2015/16-2017/18","Attainment","Raw",5.71142857142857
"Shetland Islands","2016/17-2018/19","Attainment","Raw",5.73301428571429
"Shetland Islands","2017/18-2019/20","Attainment","Raw",5.70251714285714
"South Ayrshire","2011/12-2013/14","Attainment","Raw",5.5572
"South Ayrshire","2012/13-2014/15","Attainment","Raw",5.5544
"South Ayrshire","2013/14-2015/16","Attainment","Raw",5.5868
"South Ayrshire","2014/15-2016/17","Attainment","Raw",5.6316
"South Ayrshire","2015/16-2017/18","Attainment","Raw",5.634
"South Ayrshire","2016/17-2018/19","Attainment","Raw",5.6187832
"South Ayrshire","2017/18-2019/20","Attainment","Raw",5.6114524
"South Lanarkshire","2011/12-2013/14","Attainment","Raw",5.44536585365854
"South Lanarkshire","2012/13-2014/15","Attainment","Raw",5.43963414634146
"South Lanarkshire","2013/14-2015/16","Attainment","Raw",5.4740243902439
"South Lanarkshire","2014/15-2016/17","Attainment","Raw",5.51390243902439
"South Lanarkshire","2015/16-2017/18","Attainment","Raw",5.53573170731707
"South Lanarkshire","2016/17-2018/19","Attainment","Raw",5.54060658536585
"South Lanarkshire","2017/18-2019/20","Attainment","Raw",5.56795804878049
"Stirling","2011/12-2013/14","Attainment","Raw",5.59041666666667
"Stirling","2012/13-2014/15","Attainment","Raw",5.61333333333333
"Stirling","2013/14-2015/16","Attainment","Raw",5.65625
"Stirling","2014/15-2016/17","Attainment","Raw",5.67541666666667
"Stirling","2015/16-2017/18","Attainment","Raw",5.71291666666667
"Stirling","2016/17-2018/19","Attainment","Raw",5.69106708333333
"Stirling","2017/18-2019/20","Attainment","Raw",5.72208083333333
"West Dunbartonshire","2011/12-2013/14","Attainment","Raw",5.43388888888889
"West Dunbartonshire","2012/13-2014/15","Attainment","Raw",5.43333333333333
"West Dunbartonshire","2013/14-2015/16","Attainment","Raw",5.46166666666667
"West Dunbartonshire","2014/15-2016/17","Attainment","Raw",5.47944444444444
"West Dunbartonshire","2015/16-2017/18","Attainment","Raw",5.46333333333333
"West Dunbartonshire","2016/17-2018/19","Attainment","Raw",5.43788555555556
"West Dunbartonshire","2017/18-2019/20","Attainment","Raw",5.44182777777778
"West Lothian","2011/12-2013/14","Attainment","Raw",5.50162162162162
"West Lothian","2012/13-2014/15","Attainment","Raw",5.52405405405405
"West Lothian","2013/14-2015/16","Attainment","Raw",5.53135135135135
"West Lothian","2014/15-2016/17","Attainment","Raw",5.53972972972973
"West Lothian","2015/16-2017/18","Attainment","Raw",5.54864864864865
"West Lothian","2016/17-2018/19","Attainment","Raw",5.54711810810811
"West Lothian","2017/18-2019/20","Attainment","Raw",5.5626254054054
